,Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
4597,Toyota,2019,Tarago,Wagon,2019 Toyota Tarago GLX,USED,Automatic,2.4,Front,Unleaded,8.9,72109,Silver / Grey,"Pakenham, VIC",4,Wagon,4,8,38990
4598,Honda,2018,CR-V,SUV,2018 Honda CR-V VTI-S (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,78443,Silver / -,"Kedron, QLD",4,SUV,4,5,29498
4599,Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado GXL Flat Tailgate,USED,Automatic,2.8,4WD,Diesel,7.9,40176,Grey / Grey,"Lilydale, VIC",4,SUV,4,7,73999
4600,MG,2021,MG3,Hatchback,2021 MG MG3 Auto Core,USED,Automatic,1.5,Front,Premium,6.7,30320,White / Black,"Nundah, QLD",4,Hatchback,5,5,16990
4601,Holden,2014,Cruze,Wagon,2014 Holden Cruze CD,USED,Automatic,1.8,Front,Unleaded,7.4,111939,Black / Black,"Toowoomba City, QLD",4,Wagon,4,5,13999
4602,Jeep,2022,Grand,SUV,2022 Jeep Grand Cherokee Summit Reserve (4X4),USED,Automatic,3.6,4WD,Premium,10.6,8504,Silver / -,"Aspley, QLD",6,SUV,4,7,99990
4603,Volkswagen,2014,Tiguan,SUV,2014 Volkswagen Tiguan 118 TSI (4X2),USED,Automatic,1.4,Front,Premium,7.3,153317,Black / -,"Ringwood, VIC",4,SUV,4,5,16888
4604,Mitsubishi,2019,Outlander,SUV,2019 Mitsubishi Outlander ES 7 Seat (2WD),USED,Automatic,2.4,Front,Unleaded,6.8,86273,Silver / -,"Hoppers Crossing, VIC",4,SUV,4,7,30490
4605,Ford,2013,Ranger,Ute / Tray,2013 Ford Ranger XL 2.2 (4X4),USED,Manual,2.2,4WD,Diesel,8.9,87247,White / -,"Toowoomba, QLD",4,Ute / Tray,4,5,29995
4606,Mitsubishi,2023,Outlander,Werribee Mitsubishi New,2023 Mitsubishi Outlander ES 5 Seat (2WD),NEW,Automatic,2.5,Front,Unleaded,7.5,38,Blue / Black,"Hoppers Crossing, VIC",4,SUV,4,5,52990
4607,Mazda,2016,CX-9,SUV,2016 Mazda CX-9 Azami (fwd),USED,Automatic,2.5,Front,Unleaded,8.4,64404,Grey / Black,"Pinkenba, QLD",4,SUV,4,7,36990
4608,Mercedes-Benz,2013,ML250,SUV,2013 Mercedes-Benz ML250 CDI Bluetec (4X4),USED,Automatic,2.1,AWD,Diesel,6.4,121000,Black / -,"Coburg North, VIC",4,SUV,4,5,27990
4609,Jeep,2022,Grand,SUV,2022 Jeep Grand Cherokee Night Eagle (4X4),USED,Automatic,3.6,4WD,Premium,10.6,2039,White / -,"Hoppers Crossing, VIC",6,SUV,4,7,77990
4610,Kia,2019,Carnival,Wagon,2019 Kia Carnival SLI,USED,Automatic,2.2,Front,Diesel,7.7,66682,Grey / Beige,"Ferntree Gully, VIC",4,Wagon,4,8,49888
4611,MG,2020,ZST,SUV,2020 MG ZST Essence,USED,Automatic,1.3,Front,Unleaded,7.3,25693,Red / -,"Moorabbin, VIC",3,SUV,5,5,29950
4612,Kia,2016,Carnival,Wagon,2016 Kia Carnival SLI,USED,Automatic,2.2,Front,Diesel,7.7,92355,Silver / Grey,"Pinkenba, QLD",4,Wagon,4,8,36990
4613,Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger XL 3.2 (4X4),USED,Automatic,3.2,4WD,Diesel,8.7,134266,Silver / -,"Coburg North, VIC",5,Ute / Tray,4,5,37990
4614,Holden,2017,Colorado,Ute / Tray,2017 Holden Colorado LS (4X2),USED,Automatic,2.8,Rear,Diesel,8.8,105308,White / Black,"Pinkenba, QLD",4,Ute / Tray,4,5,29990
4615,Volkswagen,2004,Touareg,SUV,2004 Volkswagen Touareg V6,USED,Automatic,3.2,4WD,Premium,19.1,221822,Silver / -,"Point Cook, VIC",6,SUV,4,5,7999
4616,Holden,2014,Colorado,Ute / Tray,2014 Holden Colorado LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,117717,White / Cloth,"Ipswich, QLD",4,Ute / Tray,4,5,28886
4617,Toyota,2019,Landcruiser,Ute / Tray,2019 Toyota Landcruiser GXL (4X4),USED,Manual,4.5,4WD,Diesel,10.7,140579,White / 2019/10,"Dandenong South, VIC",8,Ute / Tray,4,5,97450
4618,Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Cruiser (2WD) Hybrid,USED,Automatic,2.5,Front,Hybrid,4.7,89563,Blue / Black,"Frankston, VIC",4,SUV,5,5,54990
4619,Holden,2015,Barina,Hatchback,2015 Holden Barina RS,USED,Automatic,1.4,Front,Premium,6.5,57316,Red / Black,"Pinkenba, QLD",4,Hatchback,5,5,15990
4620,Holden,2013,Colorado,Ute / Tray,2013 Holden Colorado LT (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,170161,White / Grey,"Pinkenba, QLD",4,Ute / Tray,4,5,25990
4621,Volkswagen,2016,Golf,Wagon,2016 Volkswagen Golf 92 TSI Trendline,USED,Automatic,1.4,Front,Premium,5.4,92632,White / Black,"Hoppers Crossing, VIC",4,Wagon,4,5,19990
4622,Holden,2017,Colorado,Ute / Tray,2017 Holden Colorado LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,61257,Black / Black,"Woodridge, QLD",4,Ute / Tray,4,5,47990
4623,Mitsubishi,2022,Outlander,SUV,2022 Mitsubishi Outlander LS 7 Seat (2WD),USED,Automatic,2.5,Front,Unleaded,7.7,16813,White / Cloth,"Nundah, QLD",4,SUV,4,7,41990
4624,Holden,2012,Barina,Sedan,2012 Holden Barina CD,USED,Automatic,1.6,Front,Unleaded,6.6,86009,Blue / Grey,"West Footscray, VIC",4,Sedan,4,5,11499
4625,Lexus,2017,CT200H,Hatchback,2017 Lexus CT200H Luxury,USED,Automatic,1.8,Front,Hybrid,4.1,82635,Black / -,"Essendon Fields, VIC",4,Hatchback,5,5,32780
4626,Audi,2014,A3,Convertible,2014 Audi A3 1.8 Tfsi Ambition,USED,Automatic,1.8,Front,Premium,5.8,94700,Grey / Black,"Southbank, VIC",4,Convertible,2,4,24888
4627,Mercedes-Benz,2018,GLS500,SUV,2018 Mercedes-Benz GLS500 4Matic,USED,Automatic,4.7,AWD,Premium,11.3,73645,Black / -,"Mansfield, QLD",8,SUV,4,7,79800
4628,Hyundai,2007,Santa,SUV,2007 Hyundai Santa FE Elite Crdi (4X4),USED,Automatic,2.2,4WD,Diesel,8.2,213011,White / -,"Wacol, QLD",4,SUV,4,5,13990
4629,Mazda,2023,CX-5,Brighton Mazda New & Demo,2023 Mazda CX-5 GT SP Turbo (awd),NEW,Automatic,2.5,AWD,Unleaded,8.2,0,Red / Black Leather,"Brighton, VIC",4,SUV,4,5,57693
4630,Holden,2017,Barina,Hatchback,2017 Holden Barina LS,USED,Automatic,1.6,Front,Premium,6.6,75906,Black / -,"Slacks Creek, QLD",4,Hatchback,5,5,15990
4631,Nissan,2020,X-Trail,SUV,2020 Nissan X-Trail ST (4X4),USED,Automatic,2.5,4WD,Unleaded,8.3,59814,Blue / -,"Toowoomba, QLD",4,SUV,4,5,28990
4632,Subaru,2019,Forester,SUV,2019 Subaru Forester 2.5I-L (awd),USED,Automatic,2.5,AWD,Unleaded,7.4,73004,Green / Grey,"Essendon Fields, VIC",4,SUV,4,5,33868
4633,Mazda,2016,6,Sedan,2016 Mazda 6 Touring,USED,Automatic,2.5,Front,Unleaded,6.6,50011,Silver / Black,"Frankston, VIC",4,Sedan,4,5,25990
4634,Ford,2018,Everest,SUV,2018 Ford Everest Titanium (4WD),USED,Automatic,3.2,4WD,Diesel,8.5,69860,Grey / Black Leather,"Lilydale, VIC",5,SUV,4,7,57999
4635,Nissan,2020,X-Trail,SUV,2020 Nissan X-Trail TI (4X4) TAN Leather,USED,Automatic,2.5,4WD,Unleaded,8.3,20161,Black / Black,"Hoppers Crossing, VIC",4,SUV,4,5,41990
4636,Volkswagen,2018,Golf,Hatchback,2018 Volkswagen Golf 110 TSI Trendline,USED,Automatic,1.4,Front,Premium,5.4,66039,Blue / Grey,"Moorooka, QLD",4,Hatchback,5,5,23990
4637,Holden,2018,Astra,Sedan,2018 Holden Astra LS Plus,USED,Automatic,1.4,Front,Unleaded,6.1,59863,White / -,"Hoppers Crossing, VIC",4,Sedan,4,5,22888
4638,Nissan,2021,X-Trail,SUV,2021 Nissan X-Trail ST-L (2WD),USED,Automatic,2.5,Front,Unleaded,7.9,34810,White / Grey,"Hoppers Crossing, VIC",4,SUV,4,5,36990
4639,Ford,2017,Everest,SUV,2017 Ford Everest Trend,USED,Automatic,3.2,AWD,Diesel,8.5,92068,Black / Black Leather,"Berwick, VIC",5,SUV,4,7,44499
4640,Toyota,2020,C-HR,SUV,2020 Toyota C-HR Koba (2WD),USED,Automatic,1.2,Front,Premium,6.4,45159,Grey / -,"Toowoomba, QLD",4,SUV,5,5,38990
4641,Nissan,2019,Navara,Ute / Tray,2019 Nissan Navara RX (4X2),USED,Manual,2.3,Front,Diesel,6.4,72934,White / Black,"Toowoomba City, QLD",4,Ute / Tray,2,2,25990
4642,Holden,2009,Commodore,Sedan,2009 Holden Commodore SV6,USED,Automatic,3.6,Rear,Unleaded,10.1,71472,Silver / -,"Moorabbin, VIC",6,Sedan,4,5,15990
4643,BMW,2023,X5,SUV,2023 BMW X5 M50I,USED,Automatic,4.4,AWD,Premium,11.5,2229,Grey / Sensafin Dekorgesteppt,"Berwick, VIC",8,SUV,4,5,154000
4644,Holden,2017,Colorado,Ute / Tray,2017 Holden Colorado LS (4X2),USED,Automatic,2.8,Rear,Diesel,8.8,110000,White / -,"Archerfield, QLD",4,Ute / Tray,2,2,26999
4645,Toyota,2010,Camry,Sedan,2010 Toyota Camry Altise,USED,Automatic,2.4,Front,Unleaded,8.8,247000,- / -,"Avondale Heights, VIC",4,Sedan,4,5,10499
4646,Toyota,2020,RAV4,SUV,2020 Toyota RAV4 GXL AWD Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,61141,Blue / Black,"Pinkenba, QLD",4,SUV,5,5,47990
4647,Nissan,2021,X-Trail,SUV,2021 Nissan X-Trail ST-L (2WD),USED,Automatic,2.5,Front,Unleaded,7.9,18949,White / Grey,"Hoppers Crossing, VIC",4,SUV,4,5,37990
4648,Volkswagen,2013,Golf,Hatchback,2013 Volkswagen Golf 90 TSI Comfortline,USED,Automatic,1.4,Front,Premium,5.4,146889,Silver / Black,"Port Melbourne, VIC",4,Hatchback,5,5,14980
4649,Lexus,2021,ES250,Sedan,2021 Lexus ES250 Luxury +EP1,USED,Automatic,2.5,Front,Premium,6.6,12351,Blue / Beige,"Fortitude Valley, QLD",4,Sedan,4,5,57990
4650,Holden,2016,UTE,Ute / Tray,2016 Holden UTE SV6 Black Edition,USED,Manual,3.6,Rear,Unleaded,9.8,66204,Green / Black,"Pakenham, VIC",6,Ute / Tray,2,2,37800
4651,Toyota,2019,RAV4,SUV,2019 Toyota RAV4 Cruiser AWD Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,68582,Red / Cloth,"Oakleigh, VIC",4,SUV,5,5,53888
4652,Honda,2019,CR-V,SUV,2019 Honda CR-V VTI-L7 (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,4465,White / Black,"Ravenhall, VIC",4,SUV,4,7,41990
4653,Kia,2016,Sorento,SUV,2016 Kia Sorento SLI (4X2),USED,Automatic,3.3,Front,Unleaded,9.9,29034,Grey / Black,"Hendra, QLD",6,SUV,4,7,30497
4654,Honda,2014,Accord,Sedan,2014 Honda Accord VTI-L,USED,Automatic,2.4,Front,Unleaded,8.1,132447,Red / Black,"Hendra, QLD",4,Sedan,4,5,18980
4655,Toyota,2018,Corolla,Hatchback,2018 Toyota Corolla Ascent Sport,USED,Automatic,1.8,Front,Unleaded,6.1,64507,Silver / Black,"Southbank, VIC",4,Hatchback,5,5,28888
4656,Alfa,2019,Romeo,SUV,2019 Alfa Romeo Stelvio Quadrifoglio,USED,Automatic,2.9,AWD,Premium,10.2,63319,Blue / Black,"Nunawading, VIC",6,SUV,4,5,91990
4657,Toyota,2021,C-HR,SUV,2021 Toyota C-HR GXL (2WD),USED,Automatic,1.2,Front,Premium,6.4,28396,White / Black,"Essendon Fields, VIC",4,SUV,4,5,36868
4658,Subaru,2017,Liberty,Sedan,2017 Subaru Liberty 3.6R,USED,Automatic,3.6,AWD,Premium,9.9,54642,White / -,"Bentleigh, VIC",6,Sedan,4,5,31990
4659,Subaru,2019,Liberty,Sedan,2019 Subaru Liberty 3.6R Premium,USED,Automatic,3.6,AWD,Unleaded,9.9,75906,White / Black,"Melbourne, VIC",6,Sedan,4,5,35950
4660,Holden,2017,Captiva,SUV,2017 Holden Captiva 7 LTZ (awd),USED,Automatic,2.2,AWD,Diesel,8.1,81745,Grey / Black,"Melbourne, VIC",4,SUV,4,7,21490
4661,Kia,2019,Carnival,Wagon,2019 Kia Carnival SLI,USED,Automatic,3.3,Front,Unleaded,11.6,93723,Blue / Black,"CAMBERWELL, VIC",6,Wagon,4,8,41990
4662,MG,2022,HS,SUV,2022 MG HS Essence Anfield Edition,USED,Automatic,1.5,Front,Unleaded,7.3,30611,Black / Red,"Elsternwick, VIC",4,SUV,4,5,34950
4663,Toyota,2019,Kluger,SUV,2019 Toyota Kluger Grande (4X2),USED,Automatic,3.5,Front,Unleaded,9.3,86607,Grey / Black,"Keysborough, VIC",6,SUV,4,7,49970
4664,Jeep,2023,Compass,City Jeep New Cars,2023 Jeep Compass Night Eagle,NEW,Automatic,2.4,Front,Unleaded,7.9,0,Blue / Black,"Southbank, VIC",4,SUV,4,5,47888
4665,Holden,2019,Acadia,SUV,2019 Holden Acadia LTZ (2WD),USED,Automatic,3.6,Front,Unleaded,8.9,61420,Blue / Black,"Sunbury, VIC",6,SUV,4,7,36880
4666,Mitsubishi,2021,Triton,Ute / Tray,2021 Mitsubishi Triton GLX-R (4X4),USED,Automatic,2.4,4WD,Diesel,8.6,57429,White / -,"Kedron, QLD",4,Ute / Tray,4,5,43990
4667,Kia,2020,Picanto,Hatchback,2020 Kia Picanto GT-Line,USED,Automatic,1.2,Front,Unleaded,5.8,43664,- / -,"Morningside, QLD",4,Hatchback,5,5,20490
4668,BMW,2021,118I,Hatchback,2021 BMW 118I M Sport,USED,Automatic,1.5,Front,Premium,5.9,3622,White / Red,"HEIDELBERG, VIC",3,Hatchback,5,5,48888
4669,Mitsubishi,2018,Triton,Ute / Tray,2018 Mitsubishi Triton GLS (4X4) Premium,USED,Automatic,2.4,4WD,Diesel,7.6,59319,Silver / Cloth,"Oakleigh, VIC",4,Ute / Tray,4,5,48888
4670,Mazda,2019,CX-8,SUV,2019 Mazda CX-8 Sport (fwd),USED,Automatic,2.2,Front,Diesel,5.7,45302,Silver / Black,"Nunawading, VIC",4,SUV,4,7,39990
4671,Audi,2017,TT,Convertible,2017 Audi TT RS Quattro,USED,Automatic,2.5,AWD,Premium,8.6,42750,Grey / Black,"Nunawading, VIC",5,Convertible,2,4,95990
4672,Nissan,2018,Navara,Ute / Tray,2018 Nissan Navara RX (4X2),USED,Manual,2.3,Rear,Diesel,6.6,194201,White / -,"Slacks Creek, QLD",4,Ute / Tray,2,2,19990
4673,Mitsubishi,2018,Triton,Ute / Tray,2018 Mitsubishi Triton GLX,USED,Automatic,2.4,Rear,Diesel,7.5,108105,White / Black Cloth,"Toowoomba, QLD",4,Ute / Tray,4,5,33749
4674,Holden,2009,Cruze,Sedan,2009 Holden Cruze CD,USED,Automatic,1.8,Front,Unleaded,7.5,193232,Silver / -,"St Albans, VIC",4,Sedan,4,5,6499
4675,Mercedes-Benz,2011,C63,Sedan,2011 Mercedes-Benz C63 AMG,USED,Automatic,6.2,Rear,Premium,13.4,128093,Grey / Black,"Hendra, QLD",8,Sedan,4,5,49980
4676,Mitsubishi,2018,Triton,Ute / Tray,2018 Mitsubishi Triton GLS (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,105161,White / Black,"Hendra, QLD",4,Ute / Tray,4,5,35990
4677,Kia,2007,Grand,Wagon,2007 Kia Grand Carnival Platinum,USED,Automatic,3.8,Front,Unleaded,12.8,189000,Black / -,"Slacks Creek, QLD",6,Wagon,4,8,9900
4678,Hyundai,2015,Sonata,Sedan,2015 Hyundai Sonata Active,USED,Automatic,2.4,Front,Unleaded,8.3,136005,White / -,"Slacks Creek, QLD",4,Sedan,4,5,14999
4679,Toyota,2015,Corolla,Hatchback,2015 Toyota Corolla Ascent,USED,Automatic,1.8,Front,Unleaded,6.1,199672,Silver / -,"Braybrook, VIC",4,Hatchback,5,5,17799
4680,Audi,2018,Q2,SUV,2018 Audi Q2 1.4 Tfsi Design,USED,Automatic,1.4,Front,Premium,5.3,143539,Black / Black,"Pinkenba, QLD",4,SUV,4,5,25990
4681,Alfa,2014,Romeo,Hatchback,2014 Alfa Romeo Mito Progression,USED,Manual,1.4,Front,Premium,5.6,92500,White / Black,"Hendra, QLD",4,Hatchback,3,5,10692
4682,GWM,2021,Haval,SUV,2021 GWM Haval Jolion Premium,USED,Automatic,1.5,Front,Premium,8.1,27758,White / Cloth,"Kedron, QLD",4,SUV,4,5,23998
4683,Volkswagen,2013,Polo,Hatchback,2013 Volkswagen Polo GTI,USED,Automatic,1.4,Front,Premium,6.1,171519,Black / -,"Capalaba, QLD",4,Hatchback,5,5,14995
4684,Hyundai,2016,Tucson,SUV,2016 Hyundai Tucson Highlander (awd),USED,Automatic,1.6,AWD,Unleaded,7.7,83289,Red / -,"Elsternwick, VIC",4,SUV,4,5,29990
4685,Mitsubishi,2019,Eclipse,SUV,2019 Mitsubishi Eclipse Cross LS (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,44703,Grey / Black,"Elsternwick, VIC",4,SUV,4,5,29950
4686,Subaru,2018,WRX,Sedan,2018 Subaru WRX STI Spec R (awd),USED,Manual,2.5,AWD,Premium,11.2,29030,White / -,"Seaford, VIC",4,Sedan,4,5,61950
4687,Hyundai,2021,Kona,SUV,2021 Hyundai Kona N Line Premium SRF (awd),USED,Automatic,1.6,AWD,Unleaded,6.9,15715,White / Black,"Hoppers Crossing, VIC",4,SUV,4,5,42990
4688,Honda,2015,Jazz,Hatchback,2015 Honda Jazz VTI,USED,Automatic,1.5,Front,Unleaded,5.8,78254,Black / -,"Moorabbin, VIC",4,Hatchback,5,5,23950
4689,Ford,2013,Ranger,Ute / Tray,2013 Ford Ranger XL 3.2 (4X4),USED,Automatic,3.2,4WD,Diesel,9.2,255307,White / -,"Slacks Creek, QLD",5,Ute / Tray,4,5,27990
4690,MG,2022,MG3,Brighton MG,2022 MG MG3 Auto Core (with Navigation),NEW,Automatic,1.5,Front,Premium,6.7,10,Silver / Black & Grey Tartan,"Elsternwick, VIC",4,Hatchback,5,5,20980
4691,Opel,2013,Astra,Hatchback,2013 Opel Astra 1.4,USED,Manual,1.4,Front,Premium,5.9,86852,Red / Black,"Mordialloc, VIC",4,Hatchback,5,5,8999
4692,MG,2022,HS,SUV,2022 MG HS Essence,USED,Automatic,1.5,Front,Unleaded,7.3,18511,White / -,"Essendon Fields, VIC",4,SUV,4,5,33910
4693,Honda,2016,HR-V,SUV,2016 Honda HR-V VTI-L (adas),USED,Automatic,1.8,Front,Unleaded,6.9,101269,White / Black,"Carrum Downs, VIC",4,SUV,4,5,20990
4694,Mitsubishi,2013,Outlander,SUV,2013 Mitsubishi Outlander Aspire (4X4),USED,Automatic,2.4,AWD,Unleaded,7.5,102772,Grey / Black,"Pinkenba, QLD",4,SUV,4,7,21990
4695,Peugeot,2019,308,Hatchback,2019 Peugeot 308 Active,USED,Automatic,1.2,Front,Premium,5.2,92881,Grey / Black,"Hoppers Crossing, VIC",3,Hatchback,5,5,19990
4696,Mazda,2009,CX-7,SUV,2009 Mazda CX-7 Classic Sports (4X4),USED,Automatic,2.3,AWD,Unleaded,11.5,231703,White / -,"Rocklea, QLD",4,SUV,4,5,8999
4697,Holden,2013,Captiva,SUV,2013 Holden Captiva 7 LX (4X4),USED,Automatic,2.2,AWD,Diesel,8.1,164738,Grey / -,"Eagle Farm, QLD",4,SUV,4,7,12990
4698,Honda,2021,CR-V,SUV,2021 Honda CR-V VTI L7 (2WD) 7 Seats,USED,Automatic,1.5,Front,Unleaded,7.3,4150,Silver / Black,"Ravenhall, VIC",4,SUV,4,7,48990
4699,Hyundai,2018,Santa,SUV,2018 Hyundai Santa FE Active Crdi (4X4),USED,Automatic,2.2,AWD,Diesel,7.8,94003,Silver / -,"Toowoomba, QLD",4,SUV,4,7,28495
4700,Mercedes-Benz,2019,A180,Hatchback,2019 Mercedes-Benz A180,USED,Automatic,1.3,Front,Unleaded,5.7,44700,White / Black,"Kedron, QLD",4,Hatchback,5,5,42990
4701,Mazda,2012,6,Hatchback,2012 Mazda 6 Touring,USED,Automatic,2.5,Front,Unleaded,8.8,216057,Grey / -,"Slacks Creek, QLD",4,Hatchback,5,5,12990
4702,Mazda,2019,CX-9,SUV,2019 Mazda CX-9 GT (awd),USED,Automatic,2.5,AWD,Unleaded,8.8,89902,Brown / Beige,"Hoppers Crossing, VIC",4,SUV,4,7,46990
4703,Hyundai,2016,Accent,Sedan,2016 Hyundai Accent Active,USED,Automatic,1.4,Front,Unleaded,6.2,197973,White / Charcoal,"Nundah, QLD",4,Sedan,4,5,12990
4704,GWM,2022,Haval,SUV,2022 GWM Haval Jolion Vanta,USED,Automatic,1.5,Front,Premium,8.1,8130,Red / Black,"Pinkenba, QLD",4,SUV,4,5,32990
4705,Mitsubishi,2018,Triton,Ute / Tray,2018 Mitsubishi Triton GLX (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,87333,White / Black Cloth,"Toowoomba, QLD",4,Ute / Tray,4,5,31749
4706,Mazda,2013,BT-50,Ute / Tray,2013 Mazda BT-50 XT (4X2),USED,Manual,3.2,Rear,Diesel,8.4,160645,White / -,"Loganholme, QLD",5,Ute / Tray,4,5,21995
4707,Honda,2007,Jazz,Hatchback,2007 Honda Jazz GLI,USED,Automatic,1.3,Front,Unleaded,5.6,201167,Blue / -,"Rocklea, QLD",4,Hatchback,5,5,7999
4708,MG,2021,ZST,SUV,2021 MG ZST Core,USED,Automatic,1.5,Front,Unleaded,6.9,19270,Silver / Black,"Kedron, QLD",4,SUV,5,5,25990
4709,Jeep,2014,Grand,SUV,2014 Jeep Grand Cherokee Blackhawk,USED,Automatic,3.6,4WD,Premium,10.4,290932,Grey / -,"Slacks Creek, QLD",6,SUV,4,5,11999
4710,Nissan,2015,X-Trail,SUV,2015 Nissan X-Trail ST-L 7 Seat (fwd),USED,Automatic,2.5,Front,Unleaded,7.9,256000,- / -,"Avondale Heights, VIC",4,SUV,4,7,17999
4711,Holden,2011,Captiva,SUV,2011 Holden Captiva 7 SX (fwd),USED,Automatic,2.2,Front,Diesel,8.1,138252,Black / -,"South Toowoomba, QLD",4,SUV,4,7,12990
4712,Toyota,2016,Corolla,Hatchback,2016 Toyota Corolla ZR,USED,Automatic,1.8,Front,Unleaded,6.1,60136,Black / Black,"Port Melbourne, VIC",4,Hatchback,5,5,22990
4713,Mitsubishi,2017,Triton,Ute / Tray,2017 Mitsubishi Triton Exceed (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,62677,White / -,"Essendon Fields, VIC",4,Ute / Tray,4,5,41870
4714,Toyota,2021,RAV4,SUV,2021 Toyota RAV4 GX (2WD) Hybrid,USED,Automatic,2.5,Front,Hybrid,4.7,52152,White / -,"Kedron, QLD",4,SUV,5,5,45998
4715,Volkswagen,2021,Golf,Hatchback,2021 Volkswagen Golf 110TSI Life,USED,Automatic,1.4,Front,Premium,5.8,30444,- / -,"Moorooka, QLD",4,Hatchback,5,5,36987
4716,Citroen,2017,Berlingo,Commercial,2017 Citroen Berlingo 1.6 HDI ETG Long,USED,Automatic,1.6,Front,Diesel,4.1,98969,White / Black,"Windsor, QLD",4,Commercial,2,2,22995
4717,Mitsubishi,2019,Triton,Ute / Tray,2019 Mitsubishi Triton GLX Plus (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,71902,White / -,"Woodridge, QLD",4,Ute / Tray,4,5,41990
4718,Toyota,2022,RAV4,SUV,2022 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,11842,Red / -,"Elsternwick, VIC",4,SUV,5,5,69990
4719,Volkswagen,2014,Tiguan,SUV,2014 Volkswagen Tiguan 118 TSI (4X2),USED,Automatic,1.4,Front,Premium,7.3,134401,White / Grey,"Moorooka, QLD",4,SUV,4,5,17990
4720,Hyundai,2016,Accent,Hatchback,2016 Hyundai Accent Active,USED,Automatic,1.4,Front,Unleaded,6.4,20572,Blue / -,"Yatala, QLD",4,Hatchback,5,5,18980
4721,Holden,2013,Colorado,Ute / Tray,2013 Holden Colorado LX (4X2),USED,Automatic,2.8,Rear,Diesel,8.9,195055,White / -,"Toowoomba, QLD",4,Ute / Tray,2,2,18495
4722,Suzuki,2021,Ignis,SUV,2021 Suzuki Ignis GL,USED,Automatic,1.2,Front,Premium,4.9,30935,White / Black,"Nundah, QLD",4,SUV,4,5,19990
4723,Mitsubishi,2010,Outlander,SUV,2010 Mitsubishi Outlander LS,USED,Manual,2.4,4WD,Unleaded,9.5,252000,Black / -,"Archerfield, QLD",4,SUV,4,5,8500
4724,Holden,2018,Calais,Hatchback,2018 Holden Calais V,USED,Automatic,3.6,AWD,Premium,9.1,53514,Red / Black,"Hendra, QLD",6,Hatchback,5,5,33980
4725,Honda,2017,CR-V,SUV,2017 Honda CR-V VTI-S (4X4),USED,Automatic,2.4,4WD,Unleaded,8.7,64219,Grey / -,"Essendon Fields, VIC",4,SUV,4,5,29780
4726,Mitsubishi,2018,Eclipse,SUV,2018 Mitsubishi Eclipse Cross LS (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,41117,White / -,"Moorabbin, VIC",4,SUV,4,5,27990
4727,Skoda,2010,Superb,Sedan,2010 Skoda Superb 118 TSI Ambition,USED,Automatic,1.8,Front,Premium,7.3,144934,- / -,"Dandenong, VIC",4,Sedan,4,5,10850
4728,Subaru,2020,Liberty,Sedan,2020 Subaru Liberty 2.5I AWD,USED,Automatic,2.5,AWD,Unleaded,7.3,45154,Silver / -,"Elsternwick, VIC",4,Sedan,4,5,27990
4729,Mercedes-Benz,2016,GLC250,SUV,2016 Mercedes-Benz GLC250 D,USED,Automatic,2.1,AWD,Diesel,5.7,93536,Silver / -,"Rocklea, QLD",4,SUV,4,5,43362
4730,Holden,2017,Colorado,Ute / Tray,2017 Holden Colorado LS (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,112332,White / Grey,"Moorooka, QLD",4,Ute / Tray,2,2,36990
4731,Nissan,2022,X-Trail,SUV,2022 Nissan X-Trail ST-L (2WD),USED,Automatic,2.5,Front,Unleaded,7.9,24177,White / Grey,"Hoppers Crossing, VIC",4,SUV,4,5,41990
4732,Holden,2017,Colorado,Ute / Tray,2017 Holden Colorado LS (4X2),USED,Automatic,2.8,Rear,Diesel,8.9,171684,White / -,"South Toowoomba, QLD",4,Ute / Tray,4,5,22990
4733,Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,15488,Grey / Black,"Hendra, QLD",4,SUV,5,5,59490
4734,Hyundai,2016,Santa,SUV,2016 Hyundai Santa FE Active Crdi (4X4),USED,Automatic,2.2,AWD,Diesel,7.8,73252,Silver / Black,"Toowoomba City, QLD",4,SUV,4,7,35900
